sample_id,safe_id,word_idx,word
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,10,a
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,11,bit
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,12,of
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,13,planning
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,14,well
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,15,not
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,16,a
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,17,lot
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,18,of
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,19,planning
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,20,it's
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,21,pretty
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,22,easy
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,23,to
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,24,do
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,0,I
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,1,mentioned
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,2,a
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,3,word
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,4,in
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,5,the
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,6,last
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,7,clip
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,8,called
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,9,monotone
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,10,and
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,11,I
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,12,want
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,13,to
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,14,talk
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,15,about
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,16,that
-UUCSKoHeMA$_$0,-UUCSKoHeMA__0,17,briefly
-ri04Z7vwnc$_$0,-ri04Z7vwnc__0,0,going
-ri04Z7vwnc$_$0,-ri04Z7vwnc__0,1,to
-ri04Z7vwnc$_$0,-ri04Z7vwnc__0,2,get
-ri04Z7vwnc$_$0,-ri04Z7vwnc__0,3,married
-ri04Z7vwnc$_$0,-ri04Z7vwnc__0,4,or
-ri04Z7vwnc$_$0,-ri04Z7vwnc__0,5,are
-ri04Z7vwnc$_$0,-ri04Z7vwnc__0,6,already
-ri04Z7vwnc$_$0,-ri04Z7vwnc__0,7,married
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,0,most
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,1,people
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,2,think
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,3,it'll
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,4,sort
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,5,itself
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,6,out
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,7,we'll
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,8,discuss
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,9,it
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,10,later
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,11,it's
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,12,not
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,13,something
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,14,too
-ri04Z7vwnc$_$2,-ri04Z7vwnc__2,15,important
-ri04Z7vwnc$_$5,-ri04Z7vwnc__5,0,So
-ri04Z7vwnc$_$5,-ri04Z7vwnc__5,1,I
-ri04Z7vwnc$_$5,-ri04Z7vwnc__5,2,think
-ri04Z7vwnc$_$5,-ri04Z7vwnc__5,3,it's
-ri04Z7vwnc$_$5,-ri04Z7vwnc__5,4,important
-ri04Z7vwnc$_$5,-ri04Z7vwnc__5,5,to
-ri04Z7vwnc$_$5,-ri04Z7vwnc__5,6,discuss
-ri04Z7vwnc$_$5,-ri04Z7vwnc__5,7,finances
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w__1,0,But
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w__1,1,the
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w__1,2,hardest
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w__1,3,thing
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w__1,4,in
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w__1,5,life
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w__1,6,to
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w__1,7,learn
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w__1,8,is
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w__1,9,to
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w__1,10,lose
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,0,they
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,1,have
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,2,doubt
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,3,they
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,4,have
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,5,fear
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,6,they
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,7,lose
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,8,in
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,9,a
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,10,Ferrari
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,11,race
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,12,or
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,13,they
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,14,lose
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,15,in
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,16,a
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,17,race
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,18,and
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,19,then
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,20,they
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,21,just
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,22,give
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w__0,23,up
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,0,I
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,1,have
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,2,been
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,3,beat
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,4,up
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,5,and
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,6,put
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,7,down
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,8,and
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,9,everything
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,10,that
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,11,can
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,12,go
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,13,wrong
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,14,has
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,15,gone
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,16,wrong
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,17,for
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w__5,18,me
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w__4,0,I
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w__4,1,have
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w__4,2,lost
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w__4,3,at
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w__4,4,everything
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w__4,5,you
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w__4,6,can
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w__4,7,imagine
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w__4,8,seriously
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,0,I
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,1,used
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,2,to
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,3,work
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,4,for
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,5,Warren
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,6,Avis
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,7,the
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,8,guy
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,9,who
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,10,started
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,11,Avis
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,12,Rent
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,13,a
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,14,Car
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,15,and
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,16,he
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,17,said
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,18,to
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,19,me
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,20,one
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,21,day
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,22,Robert
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,23,what's
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,24,the
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,25,purpose
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,26,of
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w__7,27,business
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w__6,0,But
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w__6,1,I
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w__6,2,just
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w__6,3,kept
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w__6,4,going
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w__8,0,And
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w__8,1,I
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w__8,2,said
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w__8,3,Oh
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w__8,4,make
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w__8,5,a
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w__8,6,profit
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w__8,7,and
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w__8,8,all
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w__8,9,these
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w__8,10,other
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w__8,11,things
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,0,it
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,1,comes
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,2,with
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,3,the
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,4,assistance
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,5,and
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,6,agitation
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,7,of
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,8,states
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,9,and
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,10,regimes
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,11,Yesterday
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,12,Iran
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,13,announced
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,14,that
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,15,it
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,16,will
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,17,finance
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,18,the
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,19,families
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,20,of
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,21,the
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,22,terrorists
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,23,and
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,24,murderers
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,25,this
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,26,shows
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,27,that
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,28,Iran
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,29,even
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,30,after
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,31,the
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,32,nuclear
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,33,agreement
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,34,is
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,35,continuing
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,36,to
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,37,aid
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,38,terrorism
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,39,including
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,40,Palestinian
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,41,terrorism
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,42,Hezbollah
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,43,terrorism
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,44,and
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,45,its
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,46,assistance
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,47,to
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ__1,48,Hamas
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,0,Yesterday
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,1,Eliav
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,2,Gelman
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,3,lost
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,4,his
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,5,life
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,6,in
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,7,another
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,8,terrorist
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,9,attack
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,10,not
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,11,by
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,12,the
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,13,students
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,14,of
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,15,terrorism
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,16,but
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,17,by
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,18,those
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,19,who
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,20,teach
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,21,terrorism
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,22,a
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,23,Palestinian
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ__5,24,teacher
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,0,Therefore
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,1,the
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,2,world
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,3,needs
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,4,to
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,5,stand
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,6,with
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,7,Israel
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,8,against
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,9,this
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,10,incitement
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,11,which
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,12,is
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,13,the
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,14,number
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,15,one
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,16,cause
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,17,of
-yRb-Jum7EQ$_$6,-yRb-Jum7EQ__6,18,terrorism
